412,2220
413,2334
414,2398
415,2373
416,2301
417,2214
418,2194
419,2268
420,2361
421,2409
422,2368
423,2271
424,2209
425,2216
426,2292
427,2402
428,2409
429,2336
430,2253
431,2200
432,2230
433,2331
434,2403
435,2388
436,2316
437,2222
438,2194
439,2268
440,2352
441,2402
442,2372
443,2274
444,2197
445,2196
446,2272
447,2376
448,2392
449,2329
450,2256
451,2176
452,2194
453,2301
454,2375
455,2366
456,2290
457,2195
458,2162
459,2210
460,2299
461,2371
462,2337
463,2234
464,2167
465,2150
466,2215
467,2308
468,2342
469,2293
470,2188
471,2117
472,2143
473,2225
474,2300
475,2315
476,2239
477,2134
478,2096
479,2139
480,2224
481,2283
482,2274
483,2174
484,2100
485,2074
486,2131
487,2232
488,2273
489,2221
490,2123
491,2050
492,2055
493,2137
494,2222
495,2234
496,2172
497,2069
498,2010
499,2048
500,2141
501,2207
502,2200
503,2109
504,2016
505,1987
506,2043
507,2142
508,2188
509,2140
510,2066
511,1977
512,1963
513,2057
514,2137
515,2151
516,2102
517,2001
518,1931
519,1962
520,2054
521,2125
522,2129
523,2047
524,1949
525,1913
526,1962
527,2066
528,2113
529,2082
530,1994
531,1909
532,1894
533,1985
534,2064
535,2090
536,2052
537,1949
538,1872
539,1903
540,1990
541,2062
542,2080
543,2003
544,1902
545,1865
546,1909
547,2007
548,2065
549,2046
550,1968
551,1872
552,1857
553,1937
554,2023
555,2060
556,2024
557,1926
558,1847
559,1876
560,1957
561,2031
562,2064
563,1993
564,1888
565,1852
566,1890
567,1976
568,2060
569,2049
570,1961
571,1887
572,1855
573,1917
574,2015
575,2065
576,2036
577,1939
578,1865
579,1882
580,1953
581,2044
582,2085
583,2017
584,1921
585,1880
586,1902
587,1994
588,2082
589,2082
590,1999
591,1938
592,1887
593,1938
594,2055
595,2107
596,2073
597,1998
598,1919
599,1909
600,2001
601,2093
602,2122
603,2085
604,1989
605,1921
606,1959
607,2048
608,2128
609,2149
610,2077
611,1979
612,1956
613,2003
614,2100
615,2172
616,2155
617,2072
618,1996
619,1983
620,2058
621,2155
622,2203
623,2164
624,2069
625,2000
626,2027
627,2114
628,2206
629,2228
630,2165
631,2073
632,2034
633,2071
634,2183
635,2249
636,2243
637,2173
638,2071
639,2059
640,2125
641,2235
642,2282
643,2261
644,2162
645,2091
646,2110
647,2178
648,2283
649,2306
650,2259
651,2158
652,2106
653,2147
654,2238
655,2332
656,2315
657,2255
658,2155
659,2140
660,2192
661,2257
662,2356
663,2325
664,2245
665,2153
666,2165
667,2237
668,2348
669,2367
670,2329
671,2229
672,2170
673,2200
674,2281
675,2377
676,2380
677,2323
678,2211
679,2181
680,2236
681,2331
682,2397
683,2377
684,2294
685,2208
686,2199
687,2271
688,2366
689,2410
690,2363
691,2269
692,2201
693,2218
694,2304
695,2391
696,2408
697,2341
698,2243
699,2200
700,2241
701,2333
702,2404
703,2393
704,2306
705,2220
706,2197
707,2262
708,2356
709,2401
710,2367
711,2259
712,2205
713,2200
714,2279
715,2374
716,2388
717,2329
718,2233
719,2178
720,2216
721,2311
722,2367
723,2365
724,2285
725,2192
726,2162
727,2218
728,2312
729,2364
730,2332
731,2238
732,2157
733,2151
734,2223
735,2313
736,2343
737,2287
738,2183
739,2124
740,2143
741,2228
742,2294
743,2325
744,2236
745,2128
746,2091
747,2145
748,2226
749,2294
750,2266
751,2175
752,2093
753,2071
754,2138
755,2234
756,2267
757,2215
758,2128
759,2054
760,2060
761,2144
762,2226
763,2232
764,2161
765,2065
766,2016
767,2053
768,2145
769,2211
770,2196
771,2106
772,2014
773,1992
774,2049
775,2145
776,2189
777,2145
778,2044
779,1969
780,1987
781,2051
782,2132
783,2148
784,2088
785,2004
786,1937
787,1968
788,2062
789,2124
790,2123
791,2042
792,1945
793,1916
794,1973
795,2063
796,2117
797,2083
798,1985
799,1901
800,1897
801,1976
802,2068
803,2092
804,2041
805,1941
806,1876
807,1904
808,1992
809,2076
810,2074
811,1999
812,1901
813,1866
814,1910
815,2009
816,2071
817,2048
818,1956
819,1872
820,1865
821,1936
822,2029
823,2069
824,2019
825,1924
826,1847
827,1868
828,1960
829,2040
830,2056
831,1986
832,1893
833,1849
834,1893
835,1988
836,2059
837,2046
838,1959
839,1867
840,1852
841,1932
842,2016
843,2076
844,2028
845,1935
846,1865
847,1872
848,1963
849,2050
850,2072
851,2015
852,1918
853,1863
854,1913
855,2011
856,2075
857,2078
858,2000
859,1911
860,1889
861,1951
862,2041
863,2109
864,2085
865,1993
866,1916
867,1920
868,2001
869,2096
870,2135
871,2069
872,1978
873,1924
874,1956
875,2052
876,2138
877,2145
878,2074
879,1985
880,1952
881,2008
882,2118
883,2170
884,2150
885,2067
886,1991
887,1980
888,2065
889,2163
890,2204
891,2160
892,2067
893,2006
894,2030
895,2122
896,2212
897,2223
898,2158
899,2057
900,2033
901,2081
902,2181
903,2251
904,2239
905,2159
906,2075
907,2061
908,2137
909,2233
910,2283
911,2247
912,2154
913,2080
914,2105
915,2190
916,2285
917,2299
918,2252
919,2157
920,2106
921,2153
922,2246
923,2326
924,2318
925,2239
926,2156
927,2133
928,2196
929,2312
930,2355
931,2319
932,2246
933,2162
934,2156
935,2256
936,2344
937,2365
938,2324
939,2226
940,2161
941,2205
942,2297
943,2371
944,2385
945,2305
946,2210
947,2184
948,2241
949,2329
950,2402
951,2374
952,2280
953,2207
954,2200
955,2272
956,2374
957,2405
958,2360
959,2263
960,2198
961,2223
962,2307
963,2388
964,2413
965,2331
966,2232
967,2199
968,2241
969,2335
970,2409
971,2388
972,2297
973,2215
974,2197
975,2261
976,2359
977,2403
978,2353
979,2273
980,2193
981,2199
982,2300
983,2374
984,2383
985,2329
986,2228
987,2167
988,2221
989,2304
990,2368
991,2373
992,2281
993,2180
994,2171
995,2223
996,2310
997,2374
998,2328
999,2223
1000,2161
1001,2153
1002,2224
1003,2325
1004,2342
1005,2276
1006,2189
1007,2121
1008,2144
1009,2240
1010,2310
1011,2300
1012,2226
1013,2130
1014,2089
1015,2145
1016,2241
1017,2289
1018,2273
1019,2171
1020,2079
1021,2081
1022,2150
1023,2235
